transID,corridorID,corridorName,direction,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStopsName,tapOutTime,stopEndSeq,hour_of_day,day_of_week,is_peak_hour,trip_duration_minutes
LGSZ478M7P52BS,4F,Pinang Ranti - Pulo Gadung,0.0,SD Jatinegara Kaum,-6.19781,106.90496,46,2023-04-13 06:20:19,Pintu Kawasan 2,2023-04-13 07:06:09,49.0,6,Thursday,True,45.833333333333336
TLXK133A9B60QQ,1P,Senen - Blok M,1.0,Taman Mataram,-6.232899,106.80053,2,2023-04-13 06:36:43,MH Thamrin 2,2023-04-13 07:32:08,16.0,6,Thursday,True,55.416666666666664
WFYB930C8A48NO,JAK.25,Kp. Rambutan - Kalisari,0.0,Sbr. Gg. Rezeki Cijantung,-6.32655,106.85576,23,2023-04-13 05:17:47,Gg. Bidan Baru,2023-04-13 06:15:05,29.0,5,Thursday,True,57.3
KKMB570D7L23IP,B21,Bekasi Timur - Cawang,0.0,Tol Bekasi Timur 1,-6.263808,107.01671,11,2023-04-13 05:52:47,BNN LRT,2023-04-13 06:41:17,13.0,5,Thursday,True,48.5
KTJA467R2S65LS,13,Ciledug - Tendean,1.0,Tirtayasa,-6.239207,106.80777,2,2023-04-13 06:50:31,Cipulir,2023-04-13 07:20:00,8.0,6,Thursday,True,29.483333333333334
RNDO182K7F58IV,6B,Ragunan - MH Thamrin via Semanggi,1.0,Tosari,-6.196892,106.82309,2,2023-04-13 06:06:48,Jati Padang,2023-04-13 06:39:58,12.0,6,Thursday,True,33.166666666666664
CVSC259L5R52QA,JAK.64,Lenteng Agung - Aseli,1.0,Sbr. Kec. Jagakarsa,-6.334583,106.8216,19,2023-04-13 05:30:34,Jln. Aselih,2023-04-13 06:10:49,37.0,5,Thursday,True,40.25
SJJM687C5Z74GD,JAK.30,Grogol - Meruya via Roxy,1.0,Sbr. Univ. Mercu Buana,-6.210273,106.73786,11,2023-04-13 06:17:28,Simpang Meruya Ilir 1,2023-04-13 06:45:05,28.0,6,Thursday,True,27.616666666666667
PKGQ533I2J10FD,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,Polsek Pademangan,-6.12944,106.84317,14,2023-04-13 06:59:09,Jln. R. E. Martadinata,2023-04-13 07:42:03,19.0,6,Thursday,True,42.9
NAEM588B8X80OI,5B,Stasiun Tebet - BNN,0.0,Bidara Cina,-6.229724,106.86721,9,2023-04-13 06:15:44,BNN LRT,2023-04-13 07:05:59,12.0,6,Thursday,True,50.25
KRDG832Z9Z97HB,JAK.16,Cililitan - Condet,0.0,SDN 11 Batu Ampar,-6.284068,106.85835,16,2023-04-13 06:20:50,Munggang 1,2023-04-13 07:04:41,25.0,6,Thursday,True,43.85
BEGP445B9T03MI,3,Kalideres - Bundaran HI via Veteran,0.0,Indosiar,-6.163376,106.77514,8,2023-04-13 05:41:35,Jelambar,2023-04-13 06:31:54,9.0,5,Thursday,True,50.31666666666667
VKDH853Y2U95TG,3,Kalideres - Bundaran HI via Veteran,1.0,Jembatan Gantung,-6.155513,106.74946,8,2023-04-13 06:53:48,Rawa Buaya,2023-04-13 07:52:55,11.0,6,Thursday,True,59.11666666666667
SRSY101N8W49YK,JAK.06,Kampung Rambutan - Pondok Gede,0.0,Pertigaan Cedang 1,-6.301603,106.9125,24,2023-04-13 05:15:33,Pertigaan H. Sadjim 3,2023-04-13 06:09:08,35.0,5,Thursday,True,53.583333333333336
UOZL331B5C93FB,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0.0,Aneka PIK Penggilingan,-6.202636,106.92867,16,2023-04-13 05:52:25,United Tractors 1,2023-04-13 06:40:49,28.0,5,Thursday,True,48.4
LVPE215S6Y10SS,JAK.85,Bintara - Cipinang Indah,1.0,Taman Pangkalan Jati Kalimalang,-6.24599,106.9053,4,2023-04-13 05:42:04,Jln. Teluk Mandar 2,2023-04-13 06:13:45,13.0,5,Thursday,True,31.683333333333334
QJWP760P0F08HN,M6,Ragunan - MH Thamrin,1.0,Pejaten,-6.278404,106.82972,4,2023-04-13 05:49:02,Buncit Indah,2023-04-13 06:38:36,5.0,5,Thursday,True,49.56666666666667
SCAO416I5R05IN,3C,Rusun Kapuk Muara - Penjaringan,0.0,Rusun Kapuk Muara,-6.135667,106.76299,0,2023-04-13 06:58:44,Penjaringan,2023-04-13 07:33:22,1.0,6,Thursday,True,34.63333333333333
QFIE918J2K47IW,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0.0,The Wave,-6.214587,106.83642,7,2023-04-13 05:19:12,Kota Kasablanka,2023-04-13 05:44:21,11.0,5,Thursday,True,25.15
JRNX691S6B65AJ,JAK.39,Kalimalang - Duren Sawit,0.0,Jln. Swakarsa IV Pondok Kelapa,-6.243335,106.94262,36,2023-04-13 05:12:29,Klapa Village Pondok Kelapa,2023-04-13 05:35:29,41.0,5,Thursday,True,23.0
XKZV470V0V54SN,9A,PGC 2 - Grogol 2,1.0,BNN LRT,-6.245863,106.871143,15,2023-04-13 06:10:41,Cawang UKI,2023-04-13 07:04:02,17.0,6,Thursday,True,53.35
CSKU184Y3I38WG,JAK.26,Rawamangun - Duren Sawit,1.0,Velodrome 1,-6.193624,106.88875,3,2023-04-13 06:01:32,Komplek Wijaya Kusuma 1,2023-04-13 06:57:57,46.0,6,Thursday,True,56.416666666666664
DGPL917V4C73AP,9H,Blok M - Universitas Indonesia,1.0,Tj. Mas Raya,-6.308428,106.8391,31,2023-04-13 06:20:16,Gg. Kancil I Lenteng Agung,2023-04-13 06:45:44,34.0,6,Thursday,True,25.466666666666665
MIRD579O3E72QH,7C,Cibubur - BKN,1.0,Buperta Cibubur,-6.370321,106.89628,1,2023-04-13 05:18:14,Cibubur Junction,2023-04-13 06:08:10,2.0,5,Thursday,True,49.93333333333333
FLRV965D5Y86NP,JAK.42,Kampung Melayu - Pondok Kelapa,1.0,Flyover Jatinegara 1,-6.215301,106.87356,36,2023-04-13 05:11:09,Sbr. Ps. Rawa Bening,2023-04-13 06:04:52,38.0,5,Thursday,True,53.71666666666667
RILK378Z2W50BA,8C,Kebayoran Lama - Tanah Abang,1.0,Jak Lingko Tanah Abang,-6.185496,106.81105,0,2023-04-13 05:55:34,Masjid Jami Al Makmur 1,2023-04-13 06:42:54,9.0,5,Thursday,True,47.333333333333336
IIQJ012R3W23VG,8,Lebak Bulus - Pasar Baru via Tomang,1.0,Permata Hijau,-6.221427,106.78325,16,2023-04-13 06:26:57,Lebak Bulus,2023-04-13 06:47:55,23.0,6,Thursday,True,20.966666666666665
SVSN336M1Z92XV,JAK.21,Cililitan - Dwikora,0.0,Gg. Siluman Cililitan Besar,-6.264959,106.8747,6,2023-04-13 05:28:40,Pos Jaga Utama 2,2023-04-13 05:57:32,20.0,5,Thursday,True,28.866666666666667
VWXH317H2C43WO,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,Flyover Radin Inten 1,-6.216112,106.92439,8,2023-04-13 05:42:06,Rusun Pondok Bambu,2023-04-13 06:19:29,22.0,5,Thursday,True,37.38333333333333
LVVO828S9I05KL,JAK.54,Grogol - Benhil,0.0,Sbr. Jln. Rasamala Dalam,-6.174903,106.80482,24,2023-04-13 05:39:20,Roxy Square 2,2023-04-13 06:32:38,32.0,5,Thursday,True,53.3
KUXU545W8T81MJ,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1.0,Kalibata City 1,-6.255951,106.85404,5,2023-04-13 06:41:41,Sbr. Kalibata Square,2023-04-13 07:14:17,9.0,6,Thursday,True,32.6
YPJT356N3N66FG,JAK.80,Rawa Buaya - Rawa Kompeni,1.0,Jln. Prima,-6.123869,106.71834,27,2023-04-13 06:29:42,Sbr. SMAN 95,2023-04-13 07:21:37,34.0,6,Thursday,True,51.916666666666664
BBFP937S9D34DO,JAK.11,Tanah Abang - Kebayoran Lama,0.0,DPP FPI,-6.194368,106.80536,15,2023-04-13 05:23:39,Jln. Kemandoran VII Grogol Utara,2023-04-13 05:50:05,31.0,5,Thursday,True,26.433333333333334
DWMX196G4K83BE,4E,Rusun Jatinegara Kaum - Pulo Gadung,0.0,Masjid Assuada,-6.194327,106.90544,11,2023-04-13 05:36:13,Jiep 2,2023-04-13 06:07:25,12.0,5,Thursday,True,31.2
VIWC103I5J98BJ,S31,Bintaro - Fatmawati,1.0,Jln. Kaimun Jaya,-6.292537,106.78705,2,2023-04-13 05:19:52,Bintaro Xchange,2023-04-13 06:05:47,5.0,5,Thursday,True,45.916666666666664
OKFW640N7B98JZ,JAK.23,Senen - Pisangan Baru,0.0,Jln. Kemuning Raya 1,-6.197144,106.864674,33,2023-04-13 05:07:41,Jln. Rasamala,2023-04-13 05:36:47,38.0,5,Thursday,True,29.1
BPWN067J1N49LL,6V,Ragunan - Gelora Bung Karno,1.0,Gelora Bung Karno,-6.224217,106.8058,0,2023-04-13 05:43:01,Buncit Indah,2023-04-13 06:09:48,11.0,5,Thursday,True,26.783333333333335
ZAFJ333Y9J95QI,JAK.50,Kalideres - Puri Kembangan,0.0,Gg. H. Doel Bojong Raya,-6.167321,106.73423,45,2023-04-13 05:48:49,Sbr. Jln. Ruby Kembangan Utara,2023-04-13 06:34:49,52.0,5,Thursday,True,46.0
SMPI447K6Y23FF,M4,Pulo Gadung 2 - Dukuh Atas 2,0.0,Layur,-6.193539,106.89909,3,2023-04-13 06:40:37,Velodrome,2023-04-13 07:19:21,5.0,6,Thursday,True,38.733333333333334
OYKS065I7F61BP,1P,Senen - Blok M,0.0,Telkom Grapari,-6.18222,106.83297,11,2023-04-13 06:42:04,Taman Patimura,2023-04-13 07:06:50,30.0,6,Thursday,True,24.766666666666666
WZPI553J7G34TZ,JAK.11,Tanah Abang - Kebayoran Lama,0.0,SDN Grogol Utara 03,-6.214998,106.7777,36,2023-04-13 06:11:42,St. Kebayoran 2,2023-04-13 06:43:24,47.0,6,Thursday,True,31.7
MJSQ495J9T34AL,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,Jln. Kuning Tua,-6.164733,106.90996,19,2023-04-13 05:54:37,Grii Kelapa Gading,2023-04-13 06:32:09,29.0,5,Thursday,True,37.53333333333333
LBFK820P6U49RD,JAK.08,Roxy - Benhil,1.0,Jln. Taman Jatibaru Timur,-6.182778,106.8129,25,2023-04-13 05:34:03,ITC Roxy,2023-04-13 06:33:13,33.0,5,Thursday,True,59.166666666666664
GNGU291F3P93QN,7D,Pancoran - Kampung Rambutan,1.0,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167,4,2023-04-13 05:04:37,Pancoran Tugu Arah Barat,2023-04-13 05:38:07,14.0,5,Thursday,True,33.5
QYTU040W8Y83VX,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,Sbr. RS Mediros,-6.179204,106.90379,9,2023-04-13 05:04:44,Simpang Jln. Tarian Raya Barat,2023-04-13 05:39:35,14.0,5,Thursday,True,34.85
YUDQ723Z0U00KL,11K,Rusun Komarudin - Penggilingan,0.0,Walikota Jakarta Timur,-6.21254,106.94537,1,2023-04-13 05:18:15,Penggilingan,2023-04-13 05:50:20,2.0,5,Thursday,True,32.083333333333336
YVEG246N8O73AT,9D,,0.0,Otorita Asahan,-6.223991,106.8159,16,2023-04-13 05:30:13,Mja Rawa Bambu,2023-04-13 06:29:25,44.0,5,Thursday,True,59.2
KLMW490D4W11FC,8C,Kebayoran Lama - Tanah Abang,1.0,Sbr. RSUD Tanah Abang,-6.191139,106.81506,10,2023-04-13 06:02:31,TPU Karet Bivak,2023-04-13 06:49:02,16.0,6,Thursday,True,46.516666666666666
CTBH707Z3Q08FA,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0.0,Sbr. Mushola Al Hidayah Bukit Duri,-6.222635,106.85527,8,2023-04-13 05:14:47,St. Duren Kalibata 2,2023-04-13 05:50:17,24.0,5,Thursday,True,35.5
PIZM673W3J74QJ,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0.0,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,2023-04-13 06:56:46,TPU Kb. Nanas 2,2023-04-13 07:42:05,1.0,6,Thursday,True,45.31666666666667
BVGT886S7X61BW,5,,0.0,Budi Utomo,-6.166063,106.83906,9,2023-04-13 17:11:49,Pademangan,2023-04-13 18:10:17,13.0,17,Thursday,True,58.46666666666667
BRKK363L7R85OL,6C,Stasiun Tebet - Karet via Patra Kuningan,1.0,Sawo Kecik Raya,-6.224852,106.85489,10,2023-04-13 17:19:07,Stasiun Tebet,2023-04-13 18:21:59,11.0,17,Thursday,True,62.86666666666667
MWKX751S8P68JV,R1A,Pantai Maju - Kota,1.0,Mayang Permai,-6.116421,106.75963,30,2023-04-13 16:15:35,Simpang Mandara Permai 2,2023-04-13 17:26:57,31.0,16,Thursday,True,71.36666666666666
DQWL364F9P48ZW,11D,Pulo Gebang - Pulo Gadung 2 via PIK,1.0,Pool Taksi,-6.188631,106.93426,7,2023-04-13 17:30:55,Pajak Dan Retribusi Cakung,2023-04-13 19:06:44,18.0,17,Thursday,True,95.81666666666666
LGBH902X9U94JF,12,Tanjung Priok - Pluit,1.0,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,15,2023-04-13 17:12:09,Walikota Jakarta Utara Arah Utara,2023-04-13 18:58:20,17.0,17,Thursday,True,106.18333333333334
FGUI336P9Y53DS,1T,Cibubur - Balai Kota,1.0,Dukuh Atas 3,-6.20565,106.8225,7,2023-04-13 17:57:36,Plaza Sentral,2023-04-13 18:53:30,12.0,17,Thursday,True,55.9
VOYO696T1X97ZK,JAK.18,Kalibata - Kuningan,1.0,Jln. Sawo III,-6.216545,106.84427,10,2023-04-13 17:06:14,Masjid Al Barakah Assyafiiyah,2023-04-13 18:07:23,15.0,17,Thursday,True,61.15
DQSW744P2H33NW,JAK.03,Lebak Bulus - Andara,0.0,Jln. Karang Tengah Raya,-6.309964,106.78105,11,2023-04-13 16:01:14,Jln. Pinang II Pondok Labu,2023-04-13 17:46:59,22.0,16,Thursday,True,105.75
ZMQX211O5O60KD,B14,Bekasi Barat - Kuningan,0.0,Kemenkes 2,-6.2287,106.83302,8,2023-04-13 17:27:20,Setiabudi Utara 2,2023-04-13 18:49:29,15.0,17,Thursday,True,82.15
QGVE525O3Q47CZ,1Q,Rempoa - Blok M,1.0,Taman Puring 2,-6.242596,106.78793,8,2023-04-13 17:58:40,Jln. IKPN Bintaro,2023-04-13 19:57:07,20.0,17,Thursday,True,118.45
ILNJ655D4A92OC,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,JPO Blok E,-6.184738,106.81492,29,2023-04-13 17:02:52,Blok F,2023-04-13 18:21:05,31.0,17,Thursday,True,78.21666666666667
KLBI192Z6T56KL,M7B,BKN - Blok M,0.0,Kalibata City 2,-6.255816,106.85237,7,2023-04-13 17:14:11,Tendean,2023-04-13 19:12:41,20.0,17,Thursday,True,118.5
MFGR902D5I51FR,9A,PGC 2 - Grogol 2,0.0,Cawang Ciliwung Arah Barat,-6.243292,106.86359,5,2023-04-13 17:19:26,Pancoran Barat Arah Barat,2023-04-13 18:59:11,9.0,17,Thursday,True,99.75
QATO473C6G94KS,4,Pulo Gadung 2 - Tosari,0.0,Pramuka BPKP,-6.192192,106.87401,5,2023-04-13 17:37:00,Matraman 2,2023-04-13 19:04:11,9.0,17,Thursday,True,87.18333333333334
RPBN587H5W03XM,JAK.46,Pasar Minggu - Jagakarsa,0.0,Jln. SMP 175,-6.319534,106.82512,15,2023-04-13 16:32:38,Sbr. Gg. H. Yusuf Jati Padang,2023-04-13 18:07:47,27.0,16,Thursday,True,95.15
GNOU568P7I81LQ,S22,Ciputat - Kampung Rambutan,1.0,Pusdiklat Kemenag 2,-6.312209,106.75252,20,2023-04-13 16:36:29,Pom Bensin Ciputat,2023-04-13 18:31:46,22.0,16,Thursday,True,115.28333333333333
ZDQW718X9S74ZT,13,Ciledug - Tendean,0.0,JORR,-6.236104,106.75488,3,2023-04-13 16:01:11,CSW 1,2023-04-13 17:45:09,10.0,16,Thursday,True,103.96666666666667
GZDI762Z7S61WV,9E,Kebayoran Lama - Jelambar,0.0,Juraganan,-6.220342,106.79119,6,2023-04-13 16:05:02,Ps. Palmerah,2023-04-13 17:42:57,11.0,16,Thursday,True,97.91666666666667
BZLX143T7G62PS,M9,Pinang Ranti - Pluit,0.0,Jembatan Dua,-6.143279,106.79352,21,2023-04-13 17:59:21,Pluit,2023-04-13 19:20:36,24.0,17,Thursday,True,81.25
WUYR839T8S11US,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,SMA 40,-6.13136,106.84143,12,2023-04-13 17:36:47,Jln. R. E. Martadinata,2023-04-13 19:15:14,19.0,17,Thursday,True,98.45
KPSH642I7X38TM,T11,Poris Plawad - Bundaran Senayan,0.0,Plaza Senayan 1,-6.224748,106.798376,23,2023-04-13 17:04:45,Senayan City,2023-04-13 18:43:07,24.0,17,Thursday,True,98.36666666666666
OMAD955A4Z93FC,JAK.16,Cililitan - Condet,1.0,Puskesmas Balekambang,-6.284147,106.85164,14,2023-04-13 16:00:49,Gg. Ayama,2023-04-13 17:42:21,29.0,16,Thursday,True,101.53333333333333
ENVW637Z2M76IC,6V,Ragunan - Gelora Bung Karno,1.0,SMK 57,-6.290967,106.82365,14,2023-04-13 17:49:33,Ragunan,2023-04-13 18:42:36,16.0,17,Thursday,True,53.05
CUBS914H0H25QQ,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,Jatinegara RS Premier,-6.221412,106.86807,2,2023-04-13 17:41:45,Hero Basuki Rahmat,2023-04-13 18:53:13,6.0,17,Thursday,True,71.46666666666667
DKHA046M4X08RC,JAK.02,Kampung Melayu - Duren Sawit,1.0,Masjid Jami Attaubah 2,-6.231559,106.87297,29,2023-04-13 17:05:57,Term. Kampung Melayu,2023-04-13 18:04:37,36.0,17,Thursday,True,58.666666666666664
KSQH898X4Q62LG,11,Pulo Gebang - Matraman,1.0,Imigrasi Jakarta Timur,-6.214632,106.88227,4,2023-04-13 17:03:33,Stasiun Klender,2023-04-13 18:03:25,6.0,17,Thursday,True,59.86666666666667
ECBP276S0A13NV,1C,Pesanggrahan - Blok M,1.0,Seskoal 1,-6.238155,106.77231,11,2023-04-13 17:04:36,Kolong Tol Guru Saleh,2023-04-13 18:56:25,37.0,17,Thursday,True,111.81666666666666
DHGQ979X9G10XK,3B,Rusun Flamboyan - Cengkareng,1.0,Sbr. Ps. Cengkareng,-6.151851,106.72708,1,2023-04-13 17:40:01,BSI Cengkareng,2023-04-13 19:13:51,3.0,17,Thursday,True,93.83333333333333
NVJS183M1R38BD,R1A,Pantai Maju - Kota,1.0,Jln. Tiang Bendera III,-6.134768,106.80901,5,2023-04-13 16:17:16,RS PIK 2,2023-04-13 17:12:02,33.0,16,Thursday,True,54.766666666666666
DJII834R7Y00HE,M1,Blok M - Kota,1.0,MH Thamrin,-6.188149,106.82299,10,2023-04-13 17:32:02,Tosari,2023-04-13 19:16:39,12.0,17,Thursday,True,104.61666666666666
COLX634P8F50ZJ,JAK.46,Pasar Minggu - Jagakarsa,0.0,Sbr. Jln. Kebagusan III,-6.309188,106.827,19,2023-04-13 16:13:39,Kementan,2023-04-13 18:05:34,25.0,16,Thursday,True,111.91666666666667
LTMF447P6J98MM,7E,Kampung Rambutan - Ragunan,1.0,Jln. Gabus Raya,-6.301222,106.83623,7,2023-04-13 16:28:21,Tanah Merdeka Arah Timur,2023-04-13 17:51:27,16.0,16,Thursday,True,83.1
TMAF357K9A46CF,1P,Senen - Blok M,1.0,Bank Indonesia 2,-6.182667,106.82275,18,2023-04-13 16:23:21,St. Gambir 2,2023-04-13 18:20:13,25.0,16,Thursday,True,116.86666666666666
ECZM809W7O10ED,7D,Pancoran - Kampung Rambutan,1.0,Jembatan Pintu Satu,-6.300382,106.88363,2,2023-04-13 17:46:46,Cawang Ciliwung Arah Barat,2023-04-13 19:10:56,11.0,17,Thursday,True,84.16666666666667
JSEO977V4F72YU,6H,Senen - Lebak Bulus,0.0,Pintu Air Menteng,-6.19598,106.83266,21,2023-04-13 17:37:19,Karet Kuningan,2023-04-13 18:34:10,28.0,17,Thursday,True,56.85
RSSK312O0B15YQ,14,Jakarta International Stadium - Senen,0.0,Sbr. Sunter Icon,-6.134808,106.85595,5,2023-04-13 17:08:14,Danau Agung 1,2023-04-13 18:11:48,8.0,17,Thursday,True,63.56666666666667
XLTB601O8R74BF,BW9,Monas - Pantai Indah Kapuk,0.0,Melody Golf,-6.091746,106.7461,7,2023-04-13 17:48:48,Pantai Maju,2023-04-13 18:47:06,8.0,17,Thursday,True,58.3
WGBM576X4I25RA,JIS3,Harmoni - Jakarta International Stadium,1.0,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,2023-04-13 17:18:18,Jembatan Item,2023-04-13 19:08:45,13.0,17,Thursday,True,110.45
HJZD875O4T46FP,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,JPO Blok E,-6.184738,106.81492,29,2023-04-13 16:03:38,Pharmin,2023-04-13 17:42:15,30.0,16,Thursday,True,98.61666666666666
VQXD523K9D23IS,2,Pulo Gadung - Monas,1.0,Cempaka Tengah,-6.170398,106.86659,8,2023-04-13 17:11:18,Pulo Gadung 1,2023-04-13 18:39:59,15.0,17,Thursday,True,88.68333333333334
TDYO983V0U14IT,JAK.15,Bulak Turi - Tanjung Priok,1.0,Ruko Enggano,-6.10982,106.88493,1,2023-04-13 17:59:13,Ps. Jongkok,2023-04-13 18:55:58,30.0,17,Thursday,True,56.75
ALGI834R6S38RN,R1A,Pantai Maju - Kota,0.0,SMAK Penabur Enam 1,-6.114247,106.77389,17,2023-04-13 17:52:53,Aston Pluit 1,2023-04-13 19:00:22,28.0,17,Thursday,True,67.48333333333333
QYGU258T5M93PG,M11,Pulo Gebang - Pulo Gadung 2,1.0,Flyover Radin Inten,-6.215982,106.92438,4,2023-04-13 16:25:09,Penggilingan,2023-04-13 17:48:52,6.0,16,Thursday,True,83.71666666666667
KZNB789U2D01TK,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,Jln. Primanota,-6.168008,106.91097,16,2023-04-13 17:34:56,Boulevard Kelapa Hybrida Raya 2,2023-04-13 19:09:58,28.0,17,Thursday,True,95.03333333333333
BYIC556P0P70IN,9N,Pinang Ranti - Pramuka,1.0,BKN,-6.257751,106.87,0,2023-04-13 16:13:01,Garuda Taman Mini,2023-04-13 17:55:49,1.0,16,Thursday,True,102.8
ZOBP250R1B99GH,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1.0,Sbr. Ps. Bukit Duri,-6.217564,106.85417,39,2023-04-13 16:49:00,Tongtek,2023-04-13 18:46:49,42.0,16,Thursday,True,117.81666666666666
GQKW982B2N18VP,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,Sbr. SMPN 148,-6.218411,106.89498,19,2023-04-13 17:46:14,Jln. Serdang,2023-04-13 19:24:30,33.0,17,Thursday,True,98.26666666666667
VCVL221Z6H42QI,2,Pulo Gadung - Monas,1.0,Bermis,-6.178203,106.89859,14,2023-04-13 17:58:50,Pulo Gadung 1,2023-04-13 19:55:30,15.0,17,Thursday,True,116.66666666666667
WNZP198Q6C86KN,13,Ciledug - Tendean,0.0,Mayestik,-6.241921,106.79077,9,2023-04-13 17:22:30,Tirtayasa,2023-04-13 18:54:25,11.0,17,Thursday,True,91.91666666666667
LUCO040X4C69VB,7P,Pondok Kelapa - BKN,0.0,Embun Pagi Islamic Elementary School,-6.248768,106.92911,9,2023-04-13 16:40:26,Lion Center,2023-04-13 17:59:06,27.0,16,Thursday,True,78.66666666666667
VAZX988C1V34ON,JAK.02,Kampung Melayu - Duren Sawit,1.0,Simpang Pondok Bambu Batas 2,-6.241533,106.90058,9,2023-04-13 16:57:29,Masjid Al Akhbar PWI 2,2023-04-13 18:46:18,17.0,16,Thursday,True,108.81666666666666
NAML322N3E76KQ,11,Pulo Gebang - Matraman,0.0,Slamet Riyadi,-6.208533,106.85929,16,2023-04-13 16:15:43,Matraman 1,2023-04-13 17:32:04,18.0,16,Thursday,True,76.35
QYEB089F6H42KM,JAK.36,Cilangkap - Cililitan,1.0,Jln. Budi Murni Raya Cilangkap,-6.33352,106.89479,25,2023-04-13 16:50:43,Jln. Giri Kencana Raya Cilangkap,2023-04-13 17:46:08,30.0,16,Thursday,True,55.416666666666664
SBOI321Y3A34WJ,13B,Puri Beta - Pancoran Barat,0.0,Rawa Barat,-6.238947,106.81624,12,2023-04-13 17:44:15,Pancoran Barat Arah Timur,2023-04-13 18:56:39,13.0,17,Thursday,True,72.4
NGYY509C9C63LX,1Q,Rempoa - Blok M,0.0,SPBU Shell Rempoa,-6.265358,106.76615,5,2023-04-13 16:17:58,Lapangan Hankam,2023-04-13 17:39:08,8.0,16,Thursday,True,81.16666666666667
HTEQ166Q1C04JJ,JAK.06,Kampung Rambutan - Pondok Gede,1.0,Green Terrace,-6.303484,106.88539,13,2023-04-13 16:50:21,Museum Nasional VIsible Storage,2023-04-13 18:17:20,16.0,16,Thursday,True,86.98333333333333
ETBW627I8A22ZS,JAK.14,Tanah Abang - Meruya,0.0,Jln. Taman Jatibaru Timur,-6.182778,106.8129,3,2023-04-13 16:54:48,Ruko Taman Kb. Jeruk,2023-04-13 18:29:17,58.0,16,Thursday,True,94.48333333333333
VPNW814W9H65GJ,M7,Kampung Rambutan - Monas,1.0,Dukuh Atas,-6.205702,106.82223,5,2023-04-13 16:52:17,Flyover Raya Bogor,2023-04-13 18:46:49,24.0,16,Thursday,True,114.53333333333333
CDLI669D3K46ME,JAK.15,Bulak Turi - Tanjung Priok,1.0,Simpang Kesemek 2,-6.113324,106.92085,16,2023-04-13 17:08:49,Sbr. Kebantenan IX,2023-04-13 19:07:28,28.0,17,Thursday,True,118.65
DFUT153W9V26JC,T21,Palem Semi - Bundaran Senayan,0.0,Gelora Bung Karno 1,-6.224642,106.8056,9,2023-04-13 17:37:22,Summitmas,2023-04-13 18:36:04,10.0,17,Thursday,True,58.7
COWP718B9I47JQ,12A,Pelabuhan Kaliadem - Kota,1.0,Bandengan Selatan,-6.136318,106.80347,2,2023-04-13 17:08:07,Perumahan Buddha Tzu Chi 2,2023-04-13 18:40:04,17.0,17,Thursday,True,91.95
EBMX305S2T09RD,9D,Pasar Minggu - Tanah Abang,1.0,Grand Sahid,-6.210975,106.82059,31,2023-04-13 16:05:13,MH Thamrin,2023-04-13 17:27:04,37.0,16,Thursday,True,81.85
THIN750O6V55ER,1,Blok M - Kota,0.0,Masjid Agung,-6.236483,106.79845,2,2023-04-13 17:22:42,Polda Metro Jaya,2023-04-13 19:02:24,5.0,17,Thursday,True,99.7
EPER495C5P89PY,3A,Rusun Pesakih - Kalideres,0.0,Rusun Pesakih,-6.161468,106.71698,0,2023-04-13 17:22:41,Masjid Raya KH Hasyim Asyari,2023-04-13 18:16:47,1.0,17,Thursday,True,54.1
SYPV172F2J97LD,6N,Ragunan - Blok M via Kemang,0.0,Ampera 3,-6.291196,106.81706,4,2023-04-13 17:34:11,Jln. Kenanga,2023-04-13 19:20:28,7.0,17,Thursday,True,106.28333333333333
ZSQT042U7K83MI,3C,Rusun Kapuk Muara - Penjaringan,0.0,Rusun Kapuk Muara,-6.135667,106.76299,0,2023-04-13 17:00:01,Penjaringan,2023-04-13 18:41:57,1.0,17,Thursday,True,101.93333333333334
XEXY280K7P07PX,M8,Lebak Bulus - Pasar Baru,1.0,RS Tarakan,-6.171146,106.81011,21,2023-04-13 16:49:13,Pecenongan,2023-04-13 18:25:18,23.0,16,Thursday,True,96.08333333333333
VDMG141S7M00PD,B21,Bekasi Timur - Cawang,0.0,BTC,-6.258292,107.02069,8,2023-04-13 16:28:42,BNN LRT,2023-04-13 17:45:29,13.0,16,Thursday,True,76.78333333333333
